case_id,territory,pred_fg_px,leaked_px,territory_leakage_rate,n_components,mean_purity,area_weighted_purity,n_mixed_components,mixed_px_fraction,gt_components,pred_components,pred_noise_islands,component_ratio,branch_n_endpoints,branch_n_paths,branch_n_inconsistent_paths,branch_inconsistent_path_rate,branch_skipped
test_273,LAD_LCX,9561,0,0.0,14,0.9999505170963433,0.999790816860161,1,0.301955862357494,2,14,6,7.0,35,0,0,,False
test_274,RCA,7279,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,0,0,0,,False
test_275,RCA,6190,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_276,LAD_LCX,8183,0,0.0,14,1.0,1.0,0,0.0,1,14,8,14.0,20,0,0,,False
test_277,LAD_LCX,9242,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,12,0,0,,False
test_278,LAD_LCX,9499,0,0.0,6,1.0,1.0,0,0.0,2,6,0,3.0,18,0,0,,False
test_279,LAD_LCX,8792,0,0.0,6,1.0,1.0,0,0.0,2,6,1,3.0,17,0,0,,False
test_28,LAD_LCX,5659,53,0.009365612298992755,11,1.0,1.0,0,0.0,2,11,8,5.5,23,0,0,,False
test_280,RCA,7094,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,0,0,0,,False
test_281,LAD_LCX,4600,0,0.0,11,1.0,1.0,0,0.0,1,11,5,11.0,16,0,0,,False
test_282,LAD_LCX,8868,0,0.0,4,1.0,1.0,0,0.0,1,4,0,4.0,17,0,0,,False
test_283,RCA,15766,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_284,RCA,6277,0,0.0,5,1.0,1.0,0,0.0,1,5,1,5.0,0,0,0,,False
test_285,LAD_LCX,14115,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,9,0,0,,False
test_286,LAD_LCX,4850,0,0.0,3,0.9446961536310178,0.9014432989690722,2,0.9855670103092784,1,3,0,3.0,7,2,2,1.0,False
test_287,RCA,5207,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,0,0,0,,False
test_288,LAD_LCX,4193,0,0.0,3,1.0,1.0,0,0.0,2,3,0,1.5,11,0,0,,False
test_289,LAD_LCX,7208,0,0.0,4,0.955263518124483,0.8711154273029966,2,0.8174250832408435,1,4,0,4.0,14,8,8,1.0,False
test_29,RCA,7664,0,0.0,6,1.0,1.0,0,0.0,1,6,2,6.0,0,0,0,,False
test_290,RCA,6656,0,0.0,5,1.0,1.0,0,0.0,1,5,0,5.0,0,0,0,,False
test_291,LAD_LCX,6985,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,7,0,0,,False
test_292,RCA,10817,0,0.0,1,1.0,1.0,0,0.0,1,1,0,1.0,0,0,0,,False
test_293,LAD_LCX,6957,0,0.0,2,1.0,1.0,0,0.0,1,2,0,2.0,5,0,0,,False
test_294,RCA,8401,0,0.0,4,1.0,1.0,0,0.0,1,4,2,4.0,0,0,0,,False
test_295,LAD_LCX,11144,0,0.0,2,1.0,1.0,0,0.0,1,2,1,2.0,5,0,0,,False
test_296,LAD_LCX,6268,0,0.0,7,1.0,1.0,0,0.0,2,7,4,3.5,18,0,0,,False
test_297,RCA,13335,0,0.0,7,1.0,1.0,0,0.0,1,7,3,7.0,0,0,0,,False
test_298,LAD_LCX,5050,0,0.0,21,1.0,1.0,0,0.0,2,21,5,10.5,36,0,0,,False
test_299,LAD_LCX,6792,0,0.0,3,1.0,1.0,0,0.0,1,3,0,3.0,11,0,0,,False
test_3,LAD_LCX,10232,0,0.0,9,0.9889198324288299,0.9090109460516028,1,0.9124315871774824,2,9,1,4.5,28,42,0,0.0,False
test_30,RCA,12740,0,0.0,12,1.0,1.0,0,0.0,1,12,5,12.0,0,0,0,,False
test_300,RCA,5524,0,0.0,6,1.0,1.0,0,0.0,1,6,1,6.0,0,0,0,,False
